#Frame          1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100      101      102
      66    6.721    6.626    6.482    6.393    6.307    6.229    6.125    6.046    5.942    5.846    5.744    5.646    5.572    5.471    5.386    5.309    5.241    5.111    4.986    4.909    4.825    4.705    4.595    4.487    4.431    4.301    4.189    4.079    3.983    3.869    3.762    3.690    3.607    3.493    3.381    3.272    3.155    3.073    2.954    2.931    2.805    2.684    2.570    2.500    2.369    2.270    2.131    2.062    1.935    1.866    1.792    1.708    1.631    1.546    1.481    1.424    1.332    1.237    1.152    1.076    0.950    0.865    0.803    0.721    0.587    0.000    0.588    0.657    0.772    0.892    0.941    0.993    1.094    1.178    1.226    1.321    1.336    1.408    1.479    1.545    1.604    1.686    1.732    1.754    1.842    1.858    1.898    1.903    1.976    1.992    2.004    2.050    2.067    2.078    2.167    2.266    2.267    2.297    2.334    2.357    2.350    2.400
      67    6.801    6.706    6.562    6.473    6.392    6.312    6.209    6.127    6.022    5.928    5.830    5.731    5.655    5.554    5.469    5.390    5.325    5.190    5.070    4.993    4.909    4.790    4.677    4.573    4.520    4.390    4.279    4.167    4.070    3.954    3.847    3.775    3.692    3.580    3.469    3.359    3.241    3.165    3.045    3.016    2.896    2.776    2.667    2.593    2.460    2.358    2.221    2.153    2.028    1.955    1.876    1.791    1.714    1.639    1.577    1.506    1.412    1.318    1.240    1.136    1.009    0.913    0.857    0.767    0.646    0.588    0.000    0.573    0.704    0.824    0.887    0.924    1.016    1.084    1.143    1.241    1.253    1.339    1.417    1.476    1.521    1.607    1.640    1.671    1.776    1.789    1.826    1.843    1.915    1.933    1.944    1.990    2.013    2.032    2.115    2.210    2.211    2.248    2.280    2.297    2.298    2.348
      68    6.783    6.689    6.546    6.456    6.372    6.294    6.191    6.112    6.009    5.914    5.818    5.719    5.640    5.541    5.459    5.381    5.317    5.185    5.062    4.986    4.902    4.781    4.671    4.566    4.512    4.383    4.274    4.164    4.070    3.956    3.847    3.780    3.696    3.582    3.474    3.367    3.250    3.169    3.057    3.027    2.909    2.791    2.680    2.614    2.479    2.381    2.244    2.179    2.062    1.993    1.920    1.825    1.753    1.682    1.627    1.560    1.471    1.390    1.311    1.210    1.086    0.989    0.940    0.838    0.719    0.657    0.573    0.000    0.622    0.767    0.829    0.873    0.975    1.041    1.099    1.208    1.222    1.306    1.376    1.440    1.480    1.561    1.594    1.626    1.718    1.737    1.783    1.789    1.865    1.887    1.886    1.931    1.961    1.972    2.062    2.161    2.165    2.194    2.233    2.252    2.254    2.302
      69    6.869    6.775    6.632    6.544    6.460    6.381    6.276    6.194    6.091    6.000    5.905    5.803    5.725    5.627    5.545    5.471    5.402    5.271    5.152    5.076    4.992    4.867    4.763    4.657    4.602    4.467    4.356    4.248    4.159    4.047    3.942    3.876    3.795    3.683    3.579    3.465    3.354    3.272    3.158    3.128    3.007    2.888    2.783    2.717    2.584    2.486    2.349    2.286    2.182    2.105    2.032    1.942    1.870    1.797    1.735    1.666    1.586    1.498    1.435    1.328    1.210    1.126    1.065    0.962    0.837    0.772    0.704    0.622    0.000    0.652    0.743    0.798    0.908    0.989    1.041    1.146    1.175    1.263    1.323    1.376    1.418    1.496    1.530    1.565    1.660    1.677    1.718    1.733    1.797    1.816    1.828    1.875    1.903    1.919    2.008    2.110    2.109    2.144    2.180    2.205    2.204    2.241
      70    6.913    6.818    6.676    6.588    6.503    6.424    6.317    6.236    6.132    6.042    5.946    5.850    5.767    5.670    5.587    5.516    5.447    5.316    5.201    5.125    5.041    4.919    4.816    4.709    4.658    4.522    4.417    4.312    4.224    4.113    4.003    3.938    3.858    3.749    3.639    3.531    3.421    3.340    3.230    3.205    3.083    2.970    2.866    2.794    2.673    2.571    2.452    2.395    2.286    2.213    2.141    2.048    1.985    1.912    1.851    1.784    1.706    1.621    1.550    1.440    1.323    1.225    1.172    1.095    0.975    0.892    0.824    0.767    0.652    0.000    0.615    0.712    0.814    0.897    0.962    1.069    1.117    1.199    1.255    1.307    1.342    1.431    1.464    1.497    1.576    1.603    1.645    1.664    1.731    1.750    1.744    1.790    1.823    1.840    1.944    2.043    2.046    2.086    2.110    2.141    2.144    2.178
      71    6.987    6.891    6.751    6.661    6.576    6.494    6.389    6.306    6.203    6.111    6.019    5.917    5.835    5.738    5.655    5.585    5.519    5.382    5.267    5.194    5.110    4.990    4.887    4.780    4.727    4.594    4.488    4.388    4.299    4.190    4.078    4.012    3.932    3.825    3.718    3.609    3.504    3.418    3.311    3.283    3.167    3.042    2.936    2.869    2.750    2.653    2.526    2.480    2.372    2.302    2.224    2.124    2.042    1.974    1.905    1.838    1.755    1.671    1.601    1.503    1.393    1.289    1.233    1.153    1.017    0.941    0.887    0.829    0.743    0.615    0.000    0.593    0.732    0.818    0.880    0.995    1.049    1.126    1.188    1.241    1.288    1.359    1.401    1.431    1.525    1.547    1.576    1.599    1.683    1.705    1.690    1.754    1.785    1.799    1.898    2.008    2.013    2.036    2.075    2.101    2.101    2.142
      72    7.054    6.956    6.817    6.729    6.643    6.565    6.458    6.376    6.272    6.182    6.087    5.989    5.906    5.809    5.722    5.651    5.584    5.450    5.328    5.260    5.174    5.053    4.946    4.838    4.787    4.653    4.546    4.446    4.353    4.246    4.134    4.065    3.984    3.874    3.769    3.663    3.555    3.470    3.360    3.332    3.212    3.087    2.981    2.919    2.801    2.704    2.577    2.530    2.412    2.341    2.265    2.170    2.088    2.029    1.964    1.897    1.807    1.713    1.642    1.557    1.434    1.339    1.273    1.192    1.072    0.993    0.924    0.873    0.798    0.712    0.593    0.000    0.624    0.720    0.801    0.922    0.954    1.032    1.117    1.164    1.207    1.301    1.326    1.361    1.454    1.480    1.500    1.524    1.604    1.621    1.619    1.688    1.720    1.733    1.828    1.936    1.954    1.982    2.012    2.041    2.048    2.091
      73    7.156    7.063    6.921    6.834    6.749    6.672    6.562    6.482    6.380    6.289    6.192    6.091    6.011    5.915    5.829    5.754    5.682    5.551    5.434    5.363    5.272    5.149    5.043    4.941    4.891    4.754    4.644    4.547    4.454    4.346    4.232    4.165    4.083    3.970    3.864    3.760    3.650    3.564    3.459    3.424    3.302    3.190    3.082    3.017    2.900    2.800    2.670    2.617    2.495    2.423    2.359    2.264    2.172    2.123    2.055    1.981    1.903    1.799    1.728    1.640    1.522    1.423    1.358    1.282    1.179    1.094    1.016    0.975    0.908    0.814    0.732    0.624    0.000    0.601    0.690    0.829    0.878    0.960    1.035    1.093    1.152    1.229    1.280    1.313    1.409    1.437    1.457    1.480    1.565    1.570    1.576    1.652    1.688    1.707    1.797    1.901    1.922    1.957    1.975    2.002    2.009    2.055
      74    7.184    7.088    6.943    6.855    6.773    6.694    6.584    6.504    6.402    6.311    6.214    6.114    6.030    5.935    5.849    5.773    5.701    5.573    5.454    5.384    5.296    5.175    5.071    4.970    4.920    4.786    4.679    4.582    4.486    4.382    4.270    4.200    4.116    4.006    3.908    3.801    3.695    3.606    3.503    3.469    3.354    3.234    3.126    3.064    2.944    2.849    2.722    2.669    2.551    2.473    2.404    2.312    2.214    2.170    2.101    2.030    1.945    1.850    1.779    1.695    1.591    1.497    1.442    1.363    1.261    1.178    1.084    1.041    0.989    0.897    0.818    0.720    0.601    0.000    0.609    0.746    0.808    0.893    0.966    1.024    1.078    1.153    1.205    1.237    1.337    1.358    1.390    1.404    1.508    1.511    1.506    1.582    1.617    1.639    1.732    1.834    1.868    1.894    1.910    1.942    1.948    1.994
      75    7.206    7.110    6.967    6.877    6.796    6.717    6.604    6.525    6.421    6.335    6.234    6.131    6.051    5.955    5.870    5.794    5.724    5.594    5.476    5.408    5.318    5.195    5.088    4.985    4.938    4.802    4.696    4.598    4.505    4.396    4.289    4.220    4.137    4.028    3.926    3.820    3.713    3.631    3.529    3.492    3.377    3.264    3.150    3.091    2.974    2.879    2.751    2.696    2.581    2.505    2.444    2.344    2.259    2.213    2.135    2.061    1.986    1.890    1.811    1.736    1.647    1.553    1.494    1.415    1.316    1.226    1.143    1.099    1.041    0.962    0.880    0.801    0.690    0.609    0.000    0.603    0.689    0.767    0.866    0.934    0.993    1.089    1.121    1.146    1.247    1.272    1.306    1.318    1.419    1.433    1.449    1.527    1.578    1.600    1.690    1.800    1.834    1.860    1.880    1.910    1.917    1.967
      76    7.259    7.162    7.020    6.937    6.853    6.777    6.665    6.587    6.483    6.396    6.298    6.196    6.116    6.018    5.937    5.862    5.794    5.660    5.540    5.475    5.386    5.266    5.158    5.053    5.005    4.872    4.768    4.667    4.580    4.468    4.362    4.294    4.212    4.101    4.002    3.893    3.792    3.708    3.601    3.564    3.454    3.341    3.229    3.167    3.051    2.959    2.833    2.777    2.665    2.587    2.518    2.420    2.341    2.295    2.218    2.142    2.072    1.980    1.906    1.834    1.734    1.644    1.576    1.495    1.414    1.321    1.241    1.208    1.146    1.069    0.995    0.922    0.829    0.746    0.603    0.000    0.576    0.684    0.788    0.867    0.919    1.010    1.055    1.093    1.185    1.210    1.245    1.265    1.360    1.369    1.396    1.477    1.524    1.550    1.639    1.741    1.783    1.822    1.831    1.860    1.876    1.926
      77    7.269    7.172    7.030    6.947    6.866    6.790    6.677    6.600    6.495    6.407    6.308    6.207    6.128    6.032    5.950    5.874    5.808    5.674    5.554    5.487    5.401    5.278    5.170    5.069    5.019    4.885    4.780    4.680    4.593    4.480    4.375    4.307    4.223    4.118    4.018    3.911    3.808    3.727    3.621    3.585    3.472    3.362    3.245    3.194    3.077    2.985    2.863    2.804    2.686    2.616    2.542    2.442    2.367    2.318    2.242    2.158    2.085    1.998    1.911    1.839    1.745    1.648    1.584    1.506    1.421    1.336    1.253    1.222    1.175    1.117    1.049    0.954    0.878    0.808    0.689    0.576    0.000    0.569    0.699    0.801    0.860    0.955    1.002    1.051    1.151    1.156    1.200    1.215    1.301    1.318    1.351    1.425    1.465    1.489    1.580    1.687    1.725    1.768    1.779    1.812    1.830    1.870
      78    7.280    7.182    7.040    6.957    6.874    6.797    6.685    6.603    6.500    6.413    6.314    6.215    6.135    6.038    5.956    5.880    5.814    5.683    5.563    5.494    5.407    5.288    5.181    5.076    5.023    4.893    4.788    4.687    4.602    4.490    4.386    4.318    4.231    4.130    4.030    3.927    3.824    3.744    3.639    3.600    3.486    3.384    3.267    3.220    3.109    3.018    2.899    2.848    2.733    2.663    2.591    2.489    2.415    2.364    2.292    2.211    2.138    2.057    1.964    1.894    1.805    1.713    1.654    1.579    1.504    1.408    1.339    1.306    1.263    1.199    1.126    1.032    0.960    0.893    0.767    0.684    0.569    0.000    0.605    0.719    0.794    0.883    0.933    0.965    1.062    1.068    1.102    1.112    1.207    1.227    1.270    1.348    1.395    1.410    1.510    1.620    1.665    1.695    1.712    1.747    1.768    1.815
      79    7.343    7.245    7.107    7.025    6.938    6.863    6.750    6.670    6.567    6.483    6.387    6.284    6.203    6.110    6.030    5.955    5.891    5.760    5.639    5.572    5.484    5.362    5.256    5.155    5.097    4.972    4.865    4.767    4.682    4.574    4.472    4.403    4.318    4.215    4.118    4.019    3.912    3.832    3.729    3.692    3.577    3.475    3.363    3.310    3.198    3.107    2.994    2.948    2.834    2.767    2.688    2.588    2.518    2.454    2.386    2.308    2.233    2.147    2.067    1.995    1.893    1.803    1.748    1.665    1.581    1.479    1.417    1.376    1.323    1.255    1.188    1.117    1.035    0.966    0.866    0.788    0.699    0.605    0.000    0.609    0.706    0.779    0.838    0.888    0.955    0.967    1.029    1.055    1.136    1.160    1.209    1.290    1.333    1.347    1.457    1.556    1.603    1.636    1.646    1.688    1.709    1.754
      80    7.382    7.284    7.146    7.066    6.980    6.907    6.795    6.716    6.615    6.532    6.439    6.337    6.252    6.158    6.081    6.007    5.942    5.810    5.688    5.624    5.533    5.414    5.310    5.206    5.151    5.022    4.915    4.819    4.733    4.624    4.521    4.454    4.371    4.269    4.173    4.074    3.966    3.886    3.785    3.752    3.634    3.535    3.425    3.370    3.261    3.171    3.047    3.005    2.886    2.819    2.744    2.650    2.574    2.513    2.437    2.354    2.287    2.200    2.125    2.039    1.948    1.857    1.787    1.702    1.628    1.545    1.476    1.440    1.376    1.307    1.241    1.164    1.093    1.024    0.934    0.867    0.801    0.719    0.609    0.000    0.607    0.700    0.753    0.799    0.884    0.917    0.949    0.996    1.089    1.120    1.161    1.241    1.286    1.311    1.404    1.527    1.569    1.597    1.620    1.663    1.684    1.721
      81    7.400    7.300    7.162    7.081    6.996    6.923    6.814    6.736    6.636    6.551    6.460    6.357    6.274    6.180    6.099    6.029    5.963    5.832    5.714    5.650    5.558    5.439    5.336    5.237    5.181    5.051    4.944    4.849    4.760    4.654    4.553    4.490    4.407    4.302    4.209    4.117    4.011    3.933    3.836    3.793    3.681    3.586    3.479    3.424    3.319    3.221    3.101    3.052    2.936    2.872    2.791    2.691    2.621    2.561    2.489    2.410    2.342    2.255    2.187    2.104    2.011    1.913    1.852    1.761    1.684    1.604    1.521    1.480    1.418    1.342    1.288    1.207    1.152    1.078    0.993    0.919    0.860    0.794    0.706    0.607    0.000    0.630    0.683    0.742    0.841    0.884    0.897    0.960    1.054    1.078    1.113    1.192    1.238    1.275    1.364    1.479    1.525    1.559    1.580    1.628    1.646    1.679
      82    7.394    7.298    7.159    7.076    6.992    6.917    6.808    6.731    6.632    6.547    6.457    6.353    6.270    6.177    6.098    6.030    5.965    5.835    5.717    5.652    5.563    5.446    5.345    5.250    5.196    5.069    4.961    4.867    4.783    4.679    4.579    4.516    4.439    4.336    4.246    4.149    4.049    3.971    3.877    3.830    3.720    3.631    3.522    3.475    3.367    3.274    3.159    3.110    2.998    2.935    2.856    2.761    2.698    2.636    2.559    2.477    2.404    2.324    2.255    2.170    2.077    1.997    1.941    1.841    1.772    1.686    1.607    1.561    1.496    1.431    1.359    1.301    1.229    1.153    1.089    1.010    0.955    0.883    0.779    0.700    0.630    0.000    0.594    0.693    0.807    0.827    0.861    0.905    1.025    1.057    1.099    1.172    1.228    1.247    1.340    1.442    1.481    1.504    1.533    1.570    1.599    1.645
      83    7.421    7.324    7.187    7.104    7.022    6.945    6.838    6.756    6.659    6.575    6.485    6.381    6.297    6.206    6.127    6.059    5.994    5.865    5.743    5.679    5.591    5.474    5.370    5.279    5.224    5.096    4.990    4.897    4.811    4.705    4.605    4.544    4.465    4.366    4.274    4.178    4.078    3.999    3.900    3.858    3.749    3.657    3.549    3.504    3.396    3.303    3.190    3.140    3.033    2.971    2.897    2.798    2.739    2.675    2.600    2.517    2.448    2.367    2.308    2.217    2.133    2.042    1.985    1.887    1.813    1.732    1.640    1.594    1.530    1.464    1.401    1.326    1.280    1.205    1.121    1.055    1.002    0.933    0.838    0.753    0.683    0.594    0.000    0.586    0.716    0.763    0.799    0.866    0.946    0.993    1.022    1.092    1.158    1.181    1.278    1.375    1.426    1.458    1.480    1.515    1.537    1.575
      84    7.398    7.300    7.162    7.079    6.996    6.924    6.816    6.737    6.639    6.556    6.463    6.360    6.278    6.186    6.109    6.040    5.976    5.842    5.725    5.664    5.572    5.455    5.355    5.260    5.206    5.076    4.973    4.879    4.793    4.687    4.587    4.524    4.444    4.344    4.252    4.162    4.063    3.985    3.891    3.852    3.738    3.643    3.538    3.488    3.384    3.290    3.173    3.126    3.019    2.956    2.876    2.785    2.716    2.663    2.593    2.505    2.442    2.368    2.310    2.228    2.149    2.055    2.000    1.904    1.830    1.754    1.671    1.626    1.565    1.497    1.431    1.361    1.313    1.237    1.146    1.093    1.051    0.965    0.888    0.799    0.742    0.693    0.586    0.000    0.613    0.684    0.700    0.774    0.861    0.897    0.958    1.039    1.102    1.136    1.230    1.334    1.376    1.415    1.443    1.486    1.507    1.553
      85    7.433    7.334    7.200    7.118    7.034    6.962    6.856    6.774    6.679    6.594    6.501    6.400    6.317    6.224    6.150    6.083    6.018    5.883    5.766    5.704    5.615    5.495    5.399    5.303    5.248    5.119    5.013    4.920    4.834    4.732    4.635    4.574    4.496    4.397    4.308    4.221    4.124    4.046    3.955    3.916    3.806    3.712    3.607    3.563    3.459    3.362    3.246    3.205    3.098    3.035    2.958    2.869    2.808    2.756    2.688    2.600    2.543    2.464    2.411    2.329    2.253    2.151    2.101    1.989    1.923    1.842    1.776    1.718    1.660    1.576    1.525    1.454    1.409    1.337    1.247    1.185    1.151    1.062    0.955    0.884    0.841    0.807    0.716    0.613    0.000    0.580    0.656    0.730    0.805    0.871    0.919    0.992    1.061    1.086    1.177    1.287    1.350    1.382    1.397    1.454    1.471    1.506
      86    7.445    7.349    7.212    7.128    7.047    6.974    6.865    6.786    6.691    6.608    6.516    6.416    6.333    6.240    6.166    6.099    6.035    5.902    5.784    5.721    5.633    5.516    5.415    5.321    5.265    5.132    5.027    4.935    4.848    4.744    4.649    4.589    4.509    4.409    4.321    4.235    4.135    4.055    3.962    3.924    3.807    3.719    3.613    3.564    3.463    3.371    3.259    3.215    3.111    3.048    2.973    2.879    2.822    2.769    2.700    2.614    2.552    2.481    2.417    2.336    2.270    2.178    2.127    2.019    1.937    1.858    1.789    1.737    1.677    1.603    1.547    1.480    1.437    1.358    1.272    1.210    1.156    1.068    0.967    0.917    0.884    0.827    0.763    0.684    0.580    0.000    0.591    0.687    0.745    0.823    0.890    0.953    1.009    1.040    1.137    1.248    1.321    1.362    1.356    1.422    1.444    1.468
      87    7.495    7.398    7.260    7.178    7.097    7.026    6.918    6.839    6.744    6.661    6.569    6.469    6.388    6.296    6.223    6.154    6.091    5.958    5.841    5.778    5.689    5.572    5.473    5.376    5.322    5.188    5.081    4.989    4.905    4.802    4.701    4.645    4.563    4.461    4.372    4.287    4.192    4.112    4.019    3.978    3.863    3.776    3.678    3.622    3.521    3.423    3.310    3.265    3.155    3.098    3.017    2.929    2.863    2.810    2.743    2.663    2.594    2.519    2.457    2.382    2.310    2.225    2.165    2.059    1.975    1.898    1.826    1.783    1.718    1.645    1.576    1.500    1.457    1.390    1.306    1.245    1.200    1.102    1.029    0.949    0.897    0.861    0.799    0.700    0.656    0.591    0.000    0.592    0.674    0.738    0.810    0.887    0.958    0.981    1.059    1.186    1.248    1.279    1.291    1.362    1.391    1.428
      88    7.454    7.356    7.220    7.138    7.055    6.982    6.873    6.793    6.698    6.612    6.519    6.418    6.337    6.246    6.170    6.102    6.040    5.907    5.792    5.729    5.639    5.521    5.423    5.326    5.274    5.145    5.042    4.948    4.864    4.761    4.661    4.600    4.521    4.424    4.334    4.248    4.152    4.073    3.979    3.940    3.827    3.741    3.641    3.586    3.489    3.392    3.285    3.243    3.139    3.078    2.994    2.910    2.849    2.793    2.724    2.644    2.575    2.501    2.445    2.378    2.307    2.215    2.159    2.066    1.985    1.903    1.843    1.789    1.733    1.664    1.599    1.524    1.480    1.404    1.318    1.265    1.215    1.112    1.055    0.996    0.960    0.905    0.866    0.774    0.730    0.687    0.592    0.000    0.637    0.704    0.767    0.848    0.930    0.948    1.031    1.160    1.213    1.229    1.256    1.316    1.338    1.371
      89    7.508    7.412    7.278    7.193    7.114    7.043    6.931    6.850    6.758    6.673    6.581    6.481    6.400    6.309    6.235    6.166    6.106    5.973    5.855    5.790    5.702    5.584    5.484    5.389    5.338    5.207    5.101    5.008    4.928    4.824    4.725    4.668    4.588    4.493    4.400    4.315    4.219    4.143    4.048    4.008    3.896    3.809    3.707    3.657    3.558    3.463    3.359    3.314    3.211    3.149    3.068    2.985    2.927    2.872    2.803    2.721    2.657    2.584    2.522    2.454    2.382    2.292    2.233    2.136    2.056    1.976    1.915    1.865    1.797    1.731    1.683    1.604    1.565    1.508    1.419    1.360    1.301    1.207    1.136    1.089    1.054    1.025    0.946    0.861    0.805    0.745    0.674    0.637    0.000    0.562    0.676    0.773    0.836    0.878    0.954    1.066    1.136    1.187    1.212    1.282    1.293    1.317
      90    7.559    7.464    7.326    7.243    7.163    7.092    6.978    6.899    6.804    6.720    6.625    6.525    6.444    6.354    6.276    6.208    6.147    6.015    5.897    5.834    5.743    5.626    5.524    5.429    5.375    5.247    5.142    5.046    4.965    4.858    4.756    4.702    4.620    4.522    4.426    4.342    4.250    4.170    4.077    4.040    3.923    3.835    3.736    3.679    3.583    3.488    3.382    3.336    3.232    3.170    3.084    2.999    2.937    2.884    2.825    2.743    2.676    2.601    2.543    2.474    2.401    2.313    2.242    2.152    2.073    1.992    1.933    1.887    1.816    1.750    1.705    1.621    1.570    1.511    1.433    1.369    1.318    1.227    1.160    1.120    1.078    1.057    0.993    0.897    0.871    0.823    0.738    0.704    0.562    0.000    0.600    0.716    0.792    0.840    0.922    1.022    1.097    1.157    1.177    1.260    1.271    1.293
      91    7.523    7.431    7.295    7.211    7.133    7.061    6.952    6.872    6.778    6.692    6.601    6.501    6.417    6.330    6.254    6.187    6.124    5.996    5.875    5.813    5.728    5.607    5.506    5.413    5.358    5.233    5.129    5.039    4.961    4.855    4.751    4.698    4.616    4.521    4.428    4.345    4.251    4.176    4.082    4.045    3.932    3.847    3.743    3.685    3.593    3.500    3.395    3.348    3.244    3.181    3.097    3.011    2.950    2.893    2.827    2.756    2.688    2.612    2.566    2.490    2.415    2.319    2.259    2.178    2.085    2.004    1.944    1.886    1.828    1.744    1.690    1.619    1.576    1.506    1.449    1.396    1.351    1.270    1.209    1.161    1.113    1.099    1.022    0.958    0.919    0.890    0.810    0.767    0.676    0.600    0.000    0.576    0.691    0.734    0.828    0.934    1.018    1.065    1.087    1.158    1.179    1.199
      92    7.524    7.435    7.300    7.218    7.142    7.069    6.960    6.883    6.791    6.707    6.614    6.513    6.430    6.344    6.271    6.205    6.139    6.011    5.889    5.827    5.740    5.621    5.523    5.431    5.376    5.251    5.145    5.058    4.976    4.874    4.772    4.723    4.634    4.541    4.446    4.365    4.270    4.195    4.100    4.062    3.951    3.863    3.762    3.704    3.618    3.522    3.425    3.376    3.277    3.215    3.127    3.041    2.992    2.933    2.870    2.797    2.732    2.655    2.607    2.533    2.455    2.367    2.308    2.217    2.126    2.050    1.990    1.931    1.875    1.790    1.754    1.688    1.652    1.582    1.527    1.477    1.425    1.348    1.290    1.241    1.192    1.172    1.092    1.039    0.992    0.953    0.887    0.848    0.773    0.716    0.576    0.000    0.599    0.672    0.770    0.872    0.951    1.010    1.031    1.113    1.133    1.144
      93    7.542    7.452    7.318    7.239    7.163    7.093    6.986    6.908    6.816    6.729    6.639    6.537    6.458    6.371    6.299    6.235    6.170    6.041    5.917    5.855    5.770    5.650    5.549    5.461    5.407    5.279    5.174    5.087    5.005    4.902    4.800    4.748    4.662    4.568    4.473    4.392    4.295    4.218    4.128    4.093    3.979    3.892    3.788    3.733    3.641    3.544    3.447    3.402    3.297    3.238    3.151    3.067    3.019    2.956    2.893    2.823    2.756    2.684    2.629    2.551    2.476    2.377    2.315    2.227    2.143    2.067    2.013    1.961    1.903    1.823    1.785    1.720    1.688    1.617    1.578    1.524    1.465    1.395    1.333    1.286    1.238    1.228    1.158    1.102    1.061    1.009    0.958    0.930    0.836    0.792    0.691    0.599    0.000    0.600    0.708    0.805    0.884    0.950    0.970    1.057    1.074    1.058
      94    7.545    7.455    7.322    7.241    7.163    7.091    6.986    6.907    6.814    6.727    6.636    6.538    6.456    6.371    6.297    6.234    6.170    6.043    5.917    5.856    5.773    5.655    5.551    5.461    5.406    5.282    5.177    5.091    5.009    4.905    4.805    4.756    4.672    4.576    4.484    4.404    4.309    4.230    4.140    4.103    3.990    3.904    3.802    3.745    3.657    3.559    3.464    3.421    3.319    3.256    3.171    3.090    3.036    2.975    2.906    2.837    2.772    2.695    2.639    2.568    2.486    2.398    2.334    2.248    2.162    2.078    2.032    1.972    1.919    1.840    1.799    1.733    1.707    1.639    1.600    1.550    1.489    1.410    1.347    1.311    1.275    1.247    1.181    1.136    1.086    1.040    0.981    0.948    0.878    0.840    0.734    0.672    0.600    0.000    0.600    0.703    0.813    0.866    0.894    0.977    0.999    0.989
      95    7.553    7.463    7.331    7.253    7.176    7.104    6.998    6.923    6.829    6.743    6.653    6.554    6.473    6.389    6.317    6.255    6.192    6.064    5.940    5.881    5.798    5.679    5.582    5.493    5.439    5.314    5.211    5.125    5.044    4.944    4.846    4.792    4.711    4.614    4.523    4.445    4.352    4.272    4.189    4.152    4.038    3.953    3.853    3.798    3.710    3.611    3.516    3.474    3.374    3.313    3.226    3.151    3.108    3.050    2.983    2.907    2.844    2.766    2.711    2.642    2.567    2.476    2.409    2.326    2.243    2.167    2.115    2.062    2.008    1.944    1.898    1.828    1.797    1.732    1.690    1.639    1.580    1.510    1.457    1.404    1.364    1.340    1.278    1.230    1.177    1.137    1.059    1.031    0.954    0.922    0.828    0.770    0.708    0.600    0.000    0.600    0.682    0.769    0.795    0.869    0.923    0.914
      96    7.584    7.497    7.365    7.288    7.210    7.138    7.034    6.957    6.866    6.780    6.691    6.590    6.509    6.424    6.355    6.294    6.230    6.103    5.978    5.923    5.839    5.721    5.625    5.537    5.482    5.360    5.259    5.174    5.098    4.995    4.897    4.840    4.759    4.664    4.577    4.501    4.407    4.327    4.243    4.204    4.091    4.016    3.915    3.861    3.779    3.673    3.587    3.542    3.441    3.388    3.303    3.227    3.184    3.126    3.064    2.987    2.926    2.850    2.789    2.721    2.640    2.559    2.499    2.417    2.340    2.266    2.210    2.161    2.110    2.043    2.008    1.936    1.901    1.834    1.800    1.741    1.687    1.620    1.556    1.527    1.479    1.442    1.375    1.334    1.287    1.248    1.186    1.160    1.066    1.022    0.934    0.872    0.805    0.703    0.600    0.000    0.593    0.688    0.702    0.801    0.821    0.821
      97    7.566    7.481    7.351    7.272    7.197    7.122    7.018    6.942    6.852    6.766    6.678    6.575    6.496    6.412    6.340    6.280    6.217    6.090    5.967    5.908    5.827    5.706    5.606    5.521    5.466    5.345    5.242    5.159    5.079    4.979    4.881    4.820    4.739    4.644    4.554    4.478    4.385    4.303    4.224    4.182    4.068    3.992    3.893    3.838    3.756    3.648    3.561    3.518    3.422    3.364    3.283    3.208    3.166    3.106    3.039    2.966    2.905    2.834    2.771    2.706    2.629    2.547    2.488    2.417    2.337    2.267    2.211    2.165    2.109    2.046    2.013    1.954    1.922    1.868    1.834    1.783    1.725    1.665    1.603    1.569    1.525    1.481    1.426    1.376    1.350    1.321    1.248    1.213    1.136    1.097    1.018    0.951    0.884    0.813    0.682    0.593    0.000    0.562    0.639    0.721    0.764    0.768
      98    7.591    7.505    7.373    7.293    7.217    7.141    7.036    6.961    6.870    6.782    6.695    6.593    6.511    6.430    6.359    6.297    6.234    6.110    5.984    5.927    5.843    5.723    5.622    5.537    5.483    5.365    5.263    5.179    5.098    5.003    4.903    4.844    4.765    4.668    4.577    4.502    4.408    4.325    4.248    4.206    4.095    4.020    3.919    3.865    3.786    3.678    3.592    3.553    3.456    3.402    3.319    3.246    3.201    3.138    3.073    3.005    2.941    2.872    2.811    2.751    2.673    2.588    2.523    2.448    2.363    2.297    2.248    2.194    2.144    2.086    2.036    1.982    1.957    1.894    1.860    1.822    1.768    1.695    1.636    1.597    1.559    1.504    1.458    1.415    1.382    1.362    1.279    1.229    1.187    1.157    1.065    1.010    0.950    0.866    0.769    0.688    0.562    0.000    0.581    0.671    0.716    0.729
